item_objectid,metadata,category,image
PtxxChDBot,"{'size': 'CHILD-CM-92', 'type': 'Jacket', 'brand': 'Out Wear By Lindex', 'color': ['Pink'], 'material': ['Polyester', 'Elastane'], 'condition': 'Good', 'demography': 'Girls'}",Clothing > Jackets & Outerwear > Jackets,https://prod.files.sellpy.net/photoRobot-fixed-morat-g-3/PtxxChDBot-20c3-0-timed-sequence.jpg
PTzHx1EIfs,"{'size': 'WMN-EU-40', 'type': 'Dress', 'brand': 'H&M Trend', 'color': ['Pink', 'White'], 'pattern': 'Batik', 'material': ['Viscose'], 'condition': 'Good', 'productId': '0769825', 'variantId': '0769825005005', 'demography': 'Women', 'sleeveLength': 'Sleeveless', 'garmentLength': 'Midi'}",Clothing > Dresses > Dresses,https://prod.files.sellpy.net/photoRobot-standard-atlas-g-2/PTzHx1EIfs-0bb0-0.jpg
Pu0VNPRaMB,"{'size': 'CHILD-CM-104', 'type': 'Dress', 'brand': 'Polarn O. Pyret', 'color': ['Turquoise'], 'pattern': 'Monochrome', 'material': ['Elastane', 'Cotton'], 'neckline': 'Boat neck', 'condition': 'Good', 'demography': 'Girls'}",Clothing > Dresses > Dresses,https://prod.files.sellpy.net/photoRobot-standard-blau-g-1/Pu0VNPRaMB-f378-0.jpg
Pu2BDz5xVD,"{'size': 'WMN-INT-S', 'type': 'Dress', 'brand': 'Shein', 'color': ['Orange', 'Multicolored'], 'pattern': 'Floral', 'material': ['Viscose'], 'neckline': 'V-neck', 'condition': 'Good', 'demography': 'Women', 'sleeveLength': 'Sleeveless', 'garmentLength': 'Mini'}",Clothing > Dresses > Dresses,https://prod.files.sellpy.net/photoRobot-standard-contemporary-g-6/Pu2BDz5xVD-b0a6-0.jpg
puBoQn4Egu,"{'size': 'CHILD-CM-122/128', 'type': 'Dress', 'brand': 'Mini Gina Tricot', 'color': ['Yellow'], 'pattern': 'Monochrome', 'material': ['Polyamide', 'Viscose'], 'neckline': 'Round neck', 'condition': 'Good', 'demography': 'Girls', 'sleeveLength': 'Sleeveless'}",Clothing > Dresses > Dresses,https://prod.files.sellpy.net/photoRobot-standard-hartman-g-2/puBoQn4Egu-ebad-0.jpg
puNlDteIN4,"{'size': 'WMN-EU-36', 'type': 'Blazer', 'brand': 'H&M', 'color': ['White', 'Black'], 'defects': [{'id': '3706850586', 'type': 'Dirty', 'location': 'Collar/neckline'}], 'pattern': 'Leopard', 'material': ['Polyester', 'Elastane'], 'condition': 'Acceptable', 'productId': '0153271', 'demography': 'Women', 'measurement': {'sleeveLengthInCm': 61, 'shoulderWidthInCm': 40}, 'sleeveLength': 'Long sleeves'}",Clothing > Blazers & Suits > Blazers,https://prod.files.sellpy.net/photoRobot-standard-williams-g-4/puNlDteIN4-6bbe-0.jpg
pUxbuDkbRr,"{'size': 'WMN-INT-XS', 'type': 'Sports shorts', 'color': ['Black'], 'pattern': 'Monochrome', 'material': ['Polyester'], 'condition': 'Good', 'demography': 'Women', 'purchaseDate': {'year': 2021}, 'sellerComment': 'Only used a couple of times due to wrong size.'}",Clothing > Sportswear > Bottoms,https://prod.files.sellpy.net/photoRobot-hanging-magnum-g-3/pUxbuDkbRr-9f35-0.jpg
pvGBP2w9lH,"{'size': 'WMN-INT-XS', 'type': 'Blazer', 'brand': 'H&M Modern Classic', 'color': ['White'], 'pattern': 'Monochrome', 'material': ['Elastane', 'Polyester'], 'condition': 'Good', 'productId': '0935727', 'variantId': '0935727004002', 'demography': 'Women', 'measurement': {'sleeveLengthInCm': 61, 'shoulderWidthInCm': 38}, 'sleeveLength': 'Long sleeves'}",Clothing > Blazers & Suits > Blazers,https://prod.files.sellpy.net/photoRobot-standard-Boone/pvGBP2w9lH-8e7d-0.jpg
pvGWdCmACc,"{'size': 'WMN-INT-XS', 'type': 'T-shirt', 'brand': 'H&M', 'color': ['Beige', 'Brown'], 'pattern': 'Leopard', 'material': ['Cotton'], 'neckline': 'Round neck', 'condition': 'Very good', 'demography': 'Women', 'sleeveLength': 'Short sleeves'}",Clothing > T-shirts & Tank tops > Short-sleeved,https://prod.files.sellpy.net/photoRobot-standard-williams-g-4/pvGWdCmACc-4973-0.jpg
pvKm4A6WUo,"{'type': 'Sunglasses', 'brand': 'Vero Moda', 'color': ['Black'], 'model': 'V0010-00', 'condition': 'Good', 'demography': 'Women', 'glassesFrameShape': 'Oval', 'prescriptionLenses': False}",Accessories > Glasses and optics > Sunglasses,https://sellpy-parse-prod-files.s3.eu-west-1.amazonaws.com/phone-images/pvKm4A6WUo-b6b7.jpg
pvlrFTkf5B,"{'size': 'CHILD-CM-62', 'type': 'Body', 'brand': 'Lupilu', 'color': ['Blue', 'Multicolored'], 'material': ['Cotton'], 'neckline': 'Round neck', 'condition': 'Very good', 'demography': 'Unisex (Kids)', 'sleeveLength': 'Sleeveless', 'sizeEstimated': True}",Clothing > Jumpsuits & Sets > Jumpsuits,https://prod.files.sellpy.net/photoRobot-fixed-cause-g-1/pvlrFTkf5B-405a-0-timed-sequence.jpg
PVnMTNkVJ8,"{'size': 'WMN-INT-S', 'type': 'Cardigan', 'brand': 'Wico', 'color': ['White'], 'fabric': 'Pattern knit', 'pattern': 'Monochrome', 'material': ['Cotton'], 'condition': 'Good', 'demography': 'Women', 'sleeveLength': 'Long sleeves'}",Clothing > Sweaters & Cardigans > Cardigans,https://prod.files.sellpy.net/photoRobot-standard-eye-g-2/PVnMTNkVJ8-52a6-0.jpg
PVzmJdNJ4c,"{'size': 'CHILD-CM-62', 'type': 'Jeans', 'brand': 'Bebe', 'color': ['Blue'], 'fabric': 'Denim', 'pattern': 'Monochrome', 'material': ['Cotton'], 'condition': 'Good', 'demography': 'Boys', 'sizeEstimated': True}",Clothing > Pants & Jeans > Jeans,https://prod.files.sellpy.net/photoRobot-fixed-morat-g-3/PVzmJdNJ4c-115d-0-timed-sequence.jpg
pVzPwu2bEx,"{'size': 'WMN-INT-M', 'type': 'Crop top', 'brand': 'Shein', 'color': ['Blue', 'Multicolored'], 'pattern': 'Other', 'material': ['Elastane', 'Cotton', 'Polyester'], 'neckline': 'Round neck', 'condition': 'Good', 'demography': 'Women', 'sleeveLength': 'Sleeveless'}",Clothing > Tops,https://prod.files.sellpy.net/photoRobot-standard-blau-g-1/pVzPwu2bEx-54f2-0.jpg
PvzYAIduS2,"{'size': 'WMN-INT-S', 'type': 'Sports tights', 'brand': 'Kari Traa', 'color': ['Gray', 'Pink'], 'material': ['Elastane', 'Polyester'], 'condition': 'Good', 'demography': 'Women'}",Clothing > Sportswear > Bottoms,https://prod.files.sellpy.net/photoRobot-hanging-esther-g-1/PvzYAIduS2-cf53-0.jpg
pw0FsOFXIu,"{'size': 'WMN-INT-L', 'type': 'Dress', 'brand': 'Indiska', 'color': ['White'], 'pattern': 'Floral', 'material': ['Viscose'], 'neckline': 'Round neck', 'condition': 'Good', 'demography': 'Women', 'sleeveLength': 'Sleeveless', 'garmentLength': 'Midi'}",Clothing > Dresses > Dresses,https://prod.files.sellpy.net/photoRobot-standard-seger-g-4/pw0FsOFXIu-d932-0.jpg
PW9VFmig4G,"{'type': 'Collar', 'color': ['Beige', 'Black'], 'material': ['Faux fur'], 'condition': 'Good', 'demography': 'Unisex (Adults)'}",Accessories > Shawls & Scarves > Shawls,https://prod.files.sellpy.net/photoRobot-fixed-marian-g-6/PW9VFmig4G-7f57-0-timed-sequence.jpg
PwbIav6rDY,"{'size': 'SHOES-EU-25', 'type': 'Gymnastic shoes', 'brand': 'Nike', 'color': ['Black', 'Multicolored'], 'defects': [{'id': '1573032223', 'type': 'Stains', 'location': 'Whole item'}, {'id': '1538594314', 'type': 'Worn', 'location': 'Bottom'}], 'condition': 'Acceptable', 'demography': 'Unisex (Kids)'}",Shoes > Sport shoes,https://prod.files.sellpy.net/photoRobot-case-focus-g-1/PwbIav6rDY-83d1-0.jpg
PWeEgiwmdM,"{'size': 'CHILD-CM-146/152', 'type': 'Sweatpants', 'brand': 'Cubus', 'color': ['Pink'], 'material': ['Cotton', 'Polyester'], 'condition': 'Very good', 'demography': 'Girls'}",Clothing > Pants & Jeans > Pants,https://prod.files.sellpy.net/photoRobot-hanging-graf-g-4/PWeEgiwmdM-8a61-0.jpg
pwFrdvQkkr,"{'size': 'SHOES-EU-39', 'type': 'Canvas shoes', 'brand': 'H&M x Eytys', 'color': ['Black'], 'condition': 'Good', 'demography': 'Men'}",Shoes > Sneakers,https://prod.files.sellpy.net/photoRobot-case-maupin/pwFrdvQkkr-d3fe-0.jpg
PWGIzEZ7WW,"{'size': 'WMN-INT-XS', 'type': 'Wrap top', 'brand': 'Monki', 'color': ['Brown'], 'fabric': 'Ribbed knit', 'pattern': 'Monochrome', 'material': ['Polyester', 'Viscose'], 'neckline': 'V-neck', 'condition': 'Good', 'productId': '0655186', 'demography': 'Women'}",Clothing > Tops,https://prod.files.sellpy.net/photoRobot-standard-ostlicht-g-3/PWGIzEZ7WW-8c0f-0.jpg
PwmC0o6yGP,"{'size': 'MEN-EU-50', 'type': 'Pants', 'brand': 'H&M Edition', 'color': ['Gray'], 'defects': [{'id': '3770777801', 'type': 'Stains', 'location': 'Front'}], 'pattern': 'Monochrome', 'material': ['Elastane', 'Wool'], 'condition': 'Good', 'demography': 'Men', 'measurement': {'waistInCm': 78}}",Clothing > Pants & Jeans > Pants,https://prod.files.sellpy.net/photoRobot-hanging-federer-g-4/PwmC0o6yGP-5327-0.jpg
pWpAxT03O2,"{'size': 'WMN-EU-40', 'type': 'Palazzo pants', 'brand': 'Lebek Collection', 'color': ['Gray'], 'fabric': 'Linen', 'pattern': 'Monochrome', 'material': ['Linen', 'Polyamide'], 'pantsFit': 'Loose', 'condition': 'Good', 'waistRise': 'Medium', 'demography': 'Women', 'measurement': {'waistInCm': 80}}",Clothing > Pants & Jeans > Pants,https://prod.files.sellpy.net/photoRobot-hanging-open-g-2/pWpAxT03O2-ea4a-0.jpg
pXBHOPXa26,"{'size': 'CHILD-CM-68/74', 'type': 'Body', 'brand': 'Zion Rootswear', 'color': ['Black', 'White'], 'defects': [{'id': '1684161490', 'type': 'Washed out'}, {'id': '4177090442', 'type': 'Textile fibre'}], 'pattern': 'Print', 'material': ['Cotton'], 'condition': 'Acceptable', 'demography': 'Boys', 'sizeEstimated': True}",Clothing > Jumpsuits & Sets > Jumpsuits,https://prod.files.sellpy.net/photoRobot-fixed-marian-g-6/pXBHOPXa26-941a-0-timed-sequence.jpg
pXfGp1YvGT,"{'size': 'WMN-EU-34', 'type': 'Dress', 'brand': '77thFlea', 'color': ['Red'], 'pattern': 'Monochrome', 'material': ['Polyester'], 'neckline': 'Squared neck', 'condition': 'Good', 'demography': 'Women', 'sleeveLength': 'Sleeveless', 'garmentLength': 'Midi'}",Clothing > Dresses > Dresses,https://prod.files.sellpy.net/photoRobot-standard-marta-g-4/pXfGp1YvGT-5a53-0.jpg
pXoRblVcjl,"{'size': 'WMN-INT-S', 'type': 'Cardigan', 'brand': 'Mexx', 'color': ['Black'], 'material': ['Cotton'], 'condition': 'Good', 'demography': 'Women', 'sleeveLength': 'Long sleeves'}",Clothing > Sweaters & Cardigans > Cardigans,https://prod.files.sellpy.net/photoRobot-standard-bonds-g-5/pXoRblVcjl-9ed6-0.jpg
PXoUx8FdRr,"{'size': 'WMN-INT-S', 'type': 'Crop top', 'brand': 'Divided by H&M', 'color': ['Gray', 'Black'], 'pattern': 'Striped', 'material': ['Cotton', 'Elastane', 'Viscose'], 'neckline': 'Round neck', 'condition': 'Good', 'demography': 'Women', 'sleeveLength': 'Short sleeves'}",Clothing > Tops,https://prod.files.sellpy.net/photoRobot-standard-huis-g-1/PXoUx8FdRr-5205-0.jpg
pxUcEUNkUX,"{'size': 'WMN-EU-38', 'type': 'Lightweight jacket', 'brand': 'B.Young', 'color': ['Red'], 'defects': [{'id': '4847228772', 'type': 'Discolored', 'location': 'Collar/neckline'}], 'pattern': 'Monochrome', 'material': ['Down'], 'condition': 'Acceptable', 'demography': 'Women', 'sleeveLength': 'Long sleeves'}",Clothing > Jackets & Outerwear > All round jackets,https://prod.files.sellpy.net/photoRobot-standard-senna-g-4/pxUcEUNkUX-1925-0.jpg
pxYVIKPAzF,"{'type': 'Rod pocket curtain', 'brand': 'Himla', 'color': ['Off-white', 'Multicolored'], 'pattern': 'Other', 'quantity': 2, 'condition': 'Good', 'measurement': {'widthInCm': 44, 'lengthInCm': 216}}",Furniture & Decor > Textiles > Curtains & Drapes,https://prod.files.sellpy.net/photoRobot-fixed-cause-g-1/pxYVIKPAzF-ad9c-0-timed-sequence.jpg
pYfvdVp7tP,"{'size': 'WMN-EU-38', 'type': 'Top', 'brand': 'ONLY', 'color': ['White'], 'pattern': 'Monochrome', 'material': ['Polyester'], 'condition': 'New', 'demography': 'Women', 'sleeveLength': 'Three-quarter sleeve'}",Clothing > Tops,https://prod.files.sellpy.net/photoRobot-standard-hartman-g-2/pYfvdVp7tP-6383-0.jpg
pyq4jfWBo8,"{'size': 'PANTS-INCH-24', 'type': 'Jeans', 'brand': 'Monki', 'color': ['Blue'], 'fabric': 'Denim', 'pattern': 'Monochrome', 'material': ['Cotton'], 'condition': 'Good', 'productId': '0731684', 'variantId': '0731684001009', 'demography': 'Women', 'measurement': {'waistInCm': 72}}",Clothing > Pants & Jeans > Jeans,https://prod.files.sellpy.net/photoRobot-hanging-westlicht-g-3/pLEpdVkZfJ-9bf0-0.jpg
PYvrVjQBiL,"{'size': 'WMN-INT-XS', 'type': 'Dress', 'brand': 'Cheap Monday', 'color': ['Black'], 'defects': [{'id': '1514622087', 'type': 'Part missing', 'location': 'Strap'}], 'pattern': 'Monochrome', 'condition': 'Good', 'demography': 'Women', 'sleeveLength': 'Three-quarter sleeve', 'garmentLength': 'Mini'}",Clothing > Dresses > Dresses,https://prod.files.sellpy.net/photoRobot-standard-senna-g-4/PYvrVjQBiL-9476-0.jpg
pYwUiDVSnM,"{'size': 'WMN-INT-M', 'type': 'Sports dress', 'brand': ""Aim'n"", 'color': ['Black'], 'pattern': 'Print', 'material': ['Elastane', 'Polyester'], 'neckline': 'Round neck', 'condition': 'New', 'demography': 'Women', 'garmentLength': 'Mini'}",Clothing > Sportswear > Tops,https://prod.files.sellpy.net/photoRobot-standard-huis-g-1/pYwUiDVSnM-1e76-0.jpg
pYyRyFECUA,"{'size': 'WMN-EU-38', 'type': 'Jeans', 'brand': 'Zara', 'color': ['Gray'], 'defects': [{'id': '3299948979', 'type': 'Stains', 'location': 'Front'}], 'pattern': 'Monochrome', 'material': ['Cotton'], 'condition': 'Acceptable', 'demography': 'Women', 'measurement': {'waistInCm': 78}}",Clothing > Pants & Jeans > Jeans,https://prod.files.sellpy.net/photoRobot-hanging-photology-g-1/pYyRyFECUA-e931-0.jpg
Pz0hmZM2Bj,"{'size': 'WMN-INT-XS', 'type': 'Dress', 'brand': 'H&M', 'color': ['Red'], 'fabric': 'Lace', 'pattern': 'Monochrome', 'material': ['Cotton', 'Elastane', 'Polyamide'], 'condition': 'Good', 'productId': '0238226', 'demography': 'Women', 'sleeveLength': 'Sleeveless', 'garmentLength': 'Midi'}",Clothing > Dresses > Dresses,https://prod.files.sellpy.net/photoRobot-standard-whitecube-g-6/Pz0hmZM2Bj-4df5-0.jpg
Pz7AoC12Gw,"{'size': 'MEN-EU_COLLAR-38', 'type': 'Sports jacket', 'brand': 'SOC', 'color': ['Black', 'Gray', 'Multicolored'], 'pattern': 'Other', 'material': ['Polyester'], 'condition': 'Good', 'demography': 'Men', 'sleeveLength': 'Long sleeves'}",Clothing > Sportswear > Tops,https://prod.files.sellpy.net/photoRobot-standard-senna-g-4/Pz7AoC12Gw-7cec-0.jpg
pz7U2LQmQ2,"{'size': 'MEN-INT-M', 'type': 'Shorts', 'brand': 'Race Marine', 'color': ['Blue', 'Multicolored'], 'pattern': 'Striped', 'material': ['Cotton'], 'condition': 'Good', 'demography': 'Men', 'measurement': {'waistInCm': 84}}",Clothing > Shorts,https://prod.files.sellpy.net/photoRobot-hanging-graf-g-4/pz7U2LQmQ2-b537-0.jpg
pZ9HAxzB29,"{'size': 'WMN-INT-L', 'type': 'T-shirt', 'brand': 'Blend Of America', 'color': ['Gray'], 'pattern': 'Monochrome', 'neckline': 'Round neck', 'condition': 'Very good', 'demography': 'Women', 'sleeveLength': 'Short sleeves', 'sizeEstimated': True}",Clothing > T-shirts & Tank tops > Short-sleeved,https://prod.files.sellpy.net/photoRobot-standard-fraenkel-g-3/pZ9HAxzB29-08cf-0.jpg
PzB07aTiZ6,"{'size': 'WMN-EU-40', 'type': 'Dress', 'brand': 'H&M', 'color': ['Black'], 'pattern': 'Dotted', 'material': ['Viscose'], 'neckline': 'Round neck', 'condition': 'Good', 'productId': '0595487', 'demography': 'Women', 'sleeveLength': 'Long sleeves', 'garmentLength': 'Mini'}",Clothing > Dresses > Dresses,https://prod.files.sellpy.net/photoRobot-standard-jordan-g-4/PzB07aTiZ6-acdb-0.jpg
PzC6SDwsMY,"{'size': 'WMN-INT-S', 'type': 'Cardigan', 'brand': 'STOCKH LM', 'color': ['Black', 'White'], 'fabric': 'Pattern knit', 'pattern': 'Other', 'material': ['Cotton', 'Acrylic'], 'condition': 'Good', 'demography': 'Women'}",Clothing > Sweaters & Cardigans > Cardigans,https://prod.files.sellpy.net/photoRobot-standard-huis-g-1/PzC6SDwsMY-4212-0.jpg
pZd3z7fRH0,"{'size': 'CHILD-CM-80', 'type': 'Dungarees', 'brand': 'my first chicco', 'color': ['Blue', 'Multicolored'], 'pattern': 'Checked', 'material': ['Elastane', 'Cotton'], 'condition': 'Good', 'demography': 'Boys'}",Clothing > Pants & Jeans > Braces,https://prod.files.sellpy.net/photoRobot-fixed-hamm-g-4/pZd3z7fRH0-1fef-0-timed-sequence.jpg
pZg1b2Z8z5,"{'size': 'WMN-EU-36', 'type': 'Maxi skirt', 'brand': 'H&M', 'color': ['Multicolored'], 'pattern': 'Other', 'material': ['Polyester'], 'condition': 'Good', 'productId': '0853545', 'demography': 'Women', 'measurement': {'waistInCm': 64}, 'garmentLength': 'Maxi'}",Clothing > Skirts,https://prod.files.sellpy.net/photoRobot-hanging-benrubi-g-3/pZg1b2Z8z5-3504-0.jpg
PzIYp1fbO4,"{'size': 'WMN-INT-S', 'type': 'Dress', 'brand': 'Jascha Stockholm', 'color': ['Blue', 'Multicolored'], 'pattern': 'Other', 'material': ['Elastane', 'Viscose'], 'condition': 'Good', 'demography': 'Women', 'sleeveLength': 'Sleeveless', 'garmentLength': 'Midi'}",Clothing > Dresses > Dresses,https://prod.files.sellpy.net/photoRobot-standard-ranby-g-2/PzIYp1fbO4-fc69-0.jpg
pzo2EZtAVx,"{'size': 'WMN-INT-L', 'type': 'Dress', 'brand': 'Noisy May', 'color': ['White'], 'pattern': 'Other', 'material': ['Polyester'], 'condition': 'New', 'demography': 'Women', 'garmentLength': 'Midi'}",Clothing > Dresses > Dresses,https://prod.files.sellpy.net/photoRobot-standard-fomu-g-1/pzo2EZtAVx-13d1-0.jpg
pZSQewabRM,"{'size': 'MEN-EU-54', 'type': 'Blazer', 'brand': 'H&M', 'color': ['Gray'], 'material': ['Viscose', 'Wool'], 'condition': 'Good', 'productId': '0440289', 'demography': 'Men', 'measurement': {'sleeveLengthInCm': 67, 'shoulderWidthInCm': 48}, 'sleeveLength': 'Long sleeves'}",Clothing > Blazers & Suits > Blazers,https://prod.files.sellpy.net/photoRobot-standard-impanema-g-2/pZSQewabRM-df04-0.jpg
pzUI8hhZCf,"{'size': 'WMN-INT-S', 'type': 'Top', 'brand': 'NLY Trend', 'color': ['Red'], 'pattern': 'Monochrome', 'material': ['Polyester', 'Elastane'], 'neckline': 'Boat neck', 'condition': 'Very good', 'demography': 'Women', 'sleeveLength': 'Short sleeves'}",Clothing > Tops,https://prod.files.sellpy.net/photoRobot-standard-calvaire-g-3/pzUI8hhZCf-4644-0.jpg
PzVAIu476v,"{'size': 'WMN-INT-S', 'type': 'Skirt', 'brand': 'Even & Odd', 'color': ['Black'], 'defects': [{'id': '3840418780', 'type': 'Stains', 'location': 'Whole item'}, {'id': '2301536651', 'type': 'Textile fibre', 'location': 'Whole item'}], 'pattern': 'Monochrome', 'material': ['Viscose', 'Elastane'], 'condition': 'Good', 'demography': 'Women', 'measurement': {'waistInCm': 72}, 'garmentLength': 'Mini'}",Clothing > Skirts,https://prod.files.sellpy.net/photoRobot-hanging-westlicht-g-3/PzVAIu476v-80f8-0.jpg
pZYcxQnAFJ,"{'size': 'BELTS-CM-75', 'type': 'Belt', 'brand': 'Gina Tricot', 'color': ['White', 'Black'], 'defects': [{'id': '3109193193', 'type': 'Misshapen', 'location': 'Surface'}], 'condition': 'Acceptable', 'demography': 'Women'}",Accessories > Belts,https://prod.files.sellpy.net/photoRobot-manual-milo-g-3/pZYcxQnAFJ-9754-single.jpg
Q07fy0CdET,"{'size': 'WMN-EU-38', 'type': 'Denim shorts', 'brand': 'Zara', 'color': ['Blue'], 'pattern': 'Monochrome', 'condition': 'Good', 'demography': 'Women', 'measurement': {'waistInCm': 84}}",Clothing > Shorts,https://prod.files.sellpy.net/photoRobot-hanging-graf-g-4/Q07fy0CdET-4461-0.jpg
q0AI3J9dwc,"{'size': 'MEN-INT-L', 'type': 'T-shirt', 'brand': 'Levi Strauss & Co', 'color': ['Gray'], 'pattern': 'Monochrome', 'material': ['Elastane', 'Cotton'], 'neckline': 'Round neck', 'condition': 'Good', 'demography': 'Men', 'sleeveLength': 'Short sleeves'}",Clothing > T-shirts & Tank tops > Short-sleeved,https://prod.files.sellpy.net/photoRobot-standard-Wirth/q0AI3J9dwc-04e9-0.jpg
Q0AJrqwMIu,"{'size': 'CHILD-CM-74/80', 'type': 'Rompers', 'brand': 'Crossbow', 'color': ['Pink'], 'pattern': 'Other', 'material': ['Cotton'], 'condition': 'Good', 'demography': 'Girls'}",Clothing > Jumpsuits & Sets > Jumpsuits,https://prod.files.sellpy.net/photoRobot-fixed-cause-g-1/Q0AJrqwMIu-da79-0-timed-sequence.jpg
q0bkMlEVbi,"{'size': 'WMN-INT-L', 'type': 'Top', 'brand': 'Bik Bok', 'color': ['White'], 'defects': [{'id': '3712285555', 'type': 'Dirty', 'location': 'Inside'}], 'pattern': 'Monochrome', 'material': ['Polyester'], 'condition': 'Acceptable', 'demography': 'Women', 'sleeveLength': 'Long sleeves'}",Clothing > Tops,https://prod.files.sellpy.net/photoRobot-standard-fotohof-g-1/q0bkMlEVbi-ae6b-0.jpg
Q0Q3daIZVI,"{'size': 'PANTS-INCH-24', 'type': 'Jeans', 'brand': 'G-Star Raw', 'color': ['Blue'], 'pattern': 'Monochrome', 'material': ['Elastane', 'Polyester'], 'pantsFit': 'Slim', 'condition': 'Good', 'waistRise': 'Medium', 'demography': 'Women', 'measurement': {'waistInCm': 56}, 'pantsLength': '30'}",Clothing > Pants & Jeans > Jeans,https://prod.files.sellpy.net/photoRobot-hanging-benrubi-g-3/Q0Q3daIZVI-80db-0.jpg
Q0RlLsO4fk,"{'size': 'WMN-EU-38', 'type': 'Jacket', 'brand': 'ESPRIT', 'color': ['Black'], 'pattern': 'Monochrome', 'material': ['Polyamide', 'Cotton', 'Polyester'], 'condition': 'Good', 'demography': 'Women', 'sleeveLength': 'Long sleeves', 'originalPrice': {'amount': 130000, 'currency': 'SEK'}}",Clothing > Jackets & Outerwear > Jackets,https://prod.files.sellpy.net/photoRobot-standard-Boone/Q0RlLsO4fk-5042-0.jpg
q0wukLDtZd,"{'size': 'MEN-EU_COLLAR-39', 'type': 'Shirt', 'brand': 'Portofiori', 'color': ['Blue'], 'condition': 'Good', 'demography': 'Men', 'sleeveLength': 'Long sleeves'}",Clothing > Shirts & Blouses > Shirts,https://prod.files.sellpy.net/photoRobot-standard-atlas-g-2/q0wukLDtZd-d57c-0.jpg
q0Xn1BnwHb,"{'size': 'CHILD-CM-110', 'type': 'Leggings', 'brand': 'H&M', 'color': ['Black'], 'pattern': 'Monochrome', 'material': ['Cotton', 'Elastane'], 'condition': 'Good', 'productId': '0749097', 'variantId': '0749097001011', 'demography': 'Girls'}",Clothing > Underwear > Leggings,https://prod.files.sellpy.net/photoRobot-hanging-photology-g-1/q0Xn1BnwHb-fd94-0.jpg
